date,EMA
2013-03-01,25.2158
2013-02-28,25.2093
2013-02-27,25.2065
2013-02-26,25.1981
2013-02-25,25.2111
2013-02-22,25.2408
2013-02-21,25.2361
2013-02-20,25.263
2013-02-19,25.2714
2013-02-15,25.2442
2013-02-14,25.2317
2013-02-13,25.216
2013-02-12,25.1915
2013-02-11,25.1636
2013-02-08,25.1238
2013-02-07,25.0852
2013-02-06,25.0658
2013-02-05,25.0444
2013-02-04,25.0199
2013-02-01,25.0232
2013-01-31,24.9919
2013-01-30,24.9869
2013-01-29,24.9859
2013-01-28,24.9767
2013-01-25,24.9701
2013-01-24,24.9718
2013-01-23,24.9763
2013-01-22,24.9356
2013-01-18,24.9184
2013-01-17,24.9066
2013-01-16,24.89
2013-01-15,24.8823
2013-01-14,24.8828
2013-01-11,24.8664
2013-01-10,24.8311
2013-01-09,24.7958
2013-01-08,24.7701
2013-01-07,24.7463
2013-01-04,24.71
2013-01-03,24.6663
2013-01-02,24.6073
2012-12-31,24.5251
2012-12-28,24.5203
2012-12-27,24.5589
2012-12-26,24.5729
2012-12-24,24.5857
